"SpeciesName","HerbariumCode","Source","Collector","RecordNumber","CollectionDay","CollectionMonth","CollectionYear","Country","Admin1","Admin2","Admin3","Locality","Longitude","Latitude","CoordUncertainty","LocationNotes","EcologyNotes","AnalysisNotes","Remove","CountyLevelOnly"
"Hamamelis virginiana","CLM","From Curator","Timothy L. Walters","071542",9,10,2005,"United States","OH","Lucas","Spencer Twp.","Meilke Road Savannah WA:",-83.468867,41.682321,16763.2741452801,"Dry oak-sassafras forest SE of sand bowl; 0.49 mile east of Meilke Road  and .35 mile north of Hill Ave.; R5E, T10S, NE 1/4 of SW 1/4 of NE 1/4  Sec1; Berkley Quad;","Occasional to frequent in understory; Associates: Quercus, Sassafras,  Aster umbellatus, Carex pensylvanica, Hamamelis, Smilax glauca, Pteridium,  Vitis.  No.9744","",0,1
"Fraxinus americana","CLM","From Curator","Timothy L. Walters","053880",27,8,1997,"United States","OH","Lucas","Toledo","Toledo City Parks Greenwood Park:",-83.468867,41.682321,16763.2741452801,"Forest .5 to .6 mile west of Lewis Road and .3 to .35 mile north of Alexis Road; Mature, dry oak-cherry forest with diverse forb understory; Sect 3; Toledo Quad;                                      TLW:1997:357","Frequent throughout forest. Associates: Quercus velutina, Acer rubrum, Prunus serotina, Claytonia virginanum, Podophyllum peltatum, Erythronium americanum, Geranium maculatum, Dioscorea villosa, et al.","",0,1
"Rhamnus alnifolia","CLM","From Curator","Timothy L. Walters","048929",23,5,1995,"United States","OH","Lucas","Harding Twp.","Kitty Todd Preserve of TNC:",-83.468867,41.682321,16763.2741452801,"N. side of Old State Line Rd. about 0.7 mi. W. of Schwamberger Rd. Associates: Cornus racemosa, Helenium flexuosum, Panicum rigidulum, Cladium mariscoides, Scirpus pendulus, Lobelia cardinalis, Physocarpus opulifolius, Coreopsis tripteris.","Common throughout wet dogwood shrub with small graminoid openings.","",0,1
"Hamamelis virginiana","CLM","From Curator","James K. Bissell","004616",4,8,1974,"United States","OH","Lucas","Swanton Township","Oak Openings Metropark:",-83.468867,41.682321,16763.2741452801,"Open, sandy old beach ridge of Glacial Lake Warren",NA,"",0,1
"Rhamnus frangula","CLM","From Curator","Timothy L. Walters","054935",16,5,1997,"United States","OH","Lucas","Sylvania Twp.","Toledo City Parks Wildwood Preserve:",-83.468867,41.682321,16763.2741452801,"Sparsely shrubby area between Hike-Bike Trail and railroad tracks; 0.2 mi. N of Central Ave. and 0.2 mi. W of Holland-Sylvania Rd. and immediately W of Orange Trail. S 1/2 Sect. 23 Sylvania Quad.                          TLW:1997:043","Frequent along tracks. Associates: Sassafras albidum, Viola sororia, V. sagittata, Lupinus perennis, Rhamnus frangula, Ribes americana, Comandra umbellata, Elaeagnus.","",0,1
"Fraxinus americana","CLM","From Curator","Timothy L. Walters","060054",22,6,1998,"United States","OH","Lucas","Richfield Twp.","Toledo City Parks Secor Preserve:",-83.468867,41.682321,16763.2741452801,"Wet woods, though no signs of standing water, high organic matter on  ground; .07 miles west of Irwin Road and .45 miles north of Bancroft  Street. NE 1/4 of SE 1/4 Sec 26. Berkey Quad; TLW:1998:216","Occasional; Associates: Acer rubrum, Quercus macrocarpa, with much Lindera  benzoin and Hamamelis and understory of Viola, Conophilis americana,  Monotropa uniflora, Aster macrophillus.","",0,1
"Rhamnus frangula","CLM","From Curator","Timothy L. Walters","047640",25,5,1995,"United States","OH","Lucas","Harding Twp.","Kitty Todd Preserve of TNC:",-83.468867,41.682321,16763.2741452801,"N. side of Old State Line Rd. about 0.7 mi. W. of Schwamberger Rd. Associates: Calamagrostis canadensis, Carex gracillima, C. scoparia, C. cephalaphora, Fraxinus pennsylvanica, Toxicodendron radicans, Ilex verticillata, Physocarpus opulifolius and Cornus racemosa.","Common throughout open, shrubby understory of pin oak forest.","",0,1
"Rhamnus frangula","CLM","From Curator","Timothy L. Walters","059879",15,5,1998,"United States","OH","Lucas","Toledo","Toledo City Parks Ottawa Park:",-83.468867,41.682321,16763.2741452801,"Grassy old field area with small trees and shrubs; About .4 miles north of  Bancroft Road and .4-.5 miles west of Upton Avenue. NE 1/4 of SW 1/4 Sec  28. Toledo Quad;                                                            TLW:1998:067","Occasional; Associates: Dactylis glomerata, Festuca, Cerastium, Morus  alba, Rhamnus frangula, Veronica serpyllifolia, Poa spp.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","004620",4,8,1974,"United States","OH","Lucas","Swanton Township","Oak Openings Metropark:",-83.468867,41.682321,16763.2741452801,"Open, sandy old beach ridge of Glacial Lake Warren",NA,"",0,1
"Alnus incana","CLM","From Curator","Timothy L. Walters","055231",15,10,1997,"United States","OH","Lucas","Swanton Twp.","Oak Openings Metropark:",-83.468867,41.682321,16763.2741452801,"Large 0.25 x 0.25 mile meadow 0.25 mi. E of Girdham Rd. and 50 feet N of Monclova Rd., shrubby wet edge between woods and meadow. SW 1/4 Sect. 17, Whitehouse Quad.                        TLW:1997:411","Occasional: many large shrubs. Associates: Alnus rugosa, Salix bebbiana, Acer rubrum, Corylus americana, Solidago spp., Smilax. SY: Alnus rugosa  (DuRoi) Spreng.","",0,1
"Rhamnus frangula","CLM","From Curator","Timothy L. Walters","053783",9,5,1997,"United States","OH","Lucas","Spencer Twp.","Irwin Prairie State Nature Preserve:",-83.468867,41.682321,16763.2741452801,"Northeast of junction of Irwin and Dorr Roads; Dense pin oak forest with very dense, shrubby understory; Berkey Quad;              TLW:1997:026","Frequent to common in shrubby areas along boardwalk. Associates: Quercus palustris, Zanthoxylem americanum, Rhamnus frangula, Viola pubescens, Dryopteris, Aster umbellata, Polygonum scandens, Muhlenbergii.","",0,1
"Alnus serrulata","CLM","From Curator","Timothy L. Walters","056639",21,7,1998,"United States","OH","Lucas","Swanton Twp.",NA,-83.468867,41.682321,16763.2741452801,"Mesic to wet woods, 20 meters S of old Norfolk and Western Railroad embankment, 0.3 mi. E of Rte. 295. NW 1/4 Sec. 22, Whitehouse Quad.                          TLW:1998:339","Occasional; several large trees. Associates: Quercus macrocarpa, Pteridium aquilinum, Acer saccharinum, A. rubrum, Linderia, Rubus pubescens, Galium triflorum. Annot. J.K. Bissell, CMNH 2016.","",0,1
"Hamamelis virginiana","CLM","From Curator","Timothy L. Walters","057221",15,10,1997,"United States","OH","Lucas","Springfield Twp.","Michael Realty Mescher Road East Tract:",-83.468867,41.682321,16763.2741452801,"Oak-sassafras forest, 0.05 mi. S of OH Rt. 2 (Airport Hwy) and 0.15 mi. E of Mescher Rd; 0.55 mi. E of Eber Rd. NE 1/4 Sect. 1  Whitehouse Quad.                       TLW:1997:414","Common in understory of forest. Associates: Hamamelis virginianus, Quercus velutina, Q. alba, Sassafras albidum, Carex pensylvanica.","",0,1
"Hamamelis virginiana","CLM","From Curator","Timothy L. Walters","054168",13,6,1997,"United States","OH","Lucas","Toledo","Toledo City Parks Greenwood Park:",-83.468867,41.682321,16763.2741452801,"Mature dry oak-cherry forest with diverse forb understory, 0.5-0.6 mi. W of Lewis Rd. and 0.3-0.35 mi. N of Alexis Rd. Sect. 3 Toledo Quad.                                       TLW:1997:113","Common in understory. Associates: Quercus velutina, Acer rubrum, Prunus serotina, Claytonia virginianum, Podophyllum peltatum, Erythronium americanum, Geranium maculatum.","",0,1
"Fraxinus americana","CLM","From Curator","James K. Bissell","003574",9,8,1974,"United States","OH","Medina","Medina Township",NA,-81.899566,41.116051,18638.0001257764,"West branch of Rocky River at the Fenn Road (Medina Co. Rd. 70) bridge north of Medina;",NA,"",0,1
"Rhamnus frangula","CLM","From Curator","Robert Segedi","004081",6,7,1974,"United States","OH","Medina","Medina Twp.","Medina Sanctuary Reserve:",-81.899566,41.116051,18638.0001257764,NA,NA,"",0,1
"Fraxinus americana","CLM","From Curator","James K. Bissell","003648",17,7,1974,"United States","OH","Medina","Hinckley Township","Whipp's Ledges:",-81.899566,41.116051,18638.0001257764,"Dry, beech-maple-mixed oak woods along the edge of conglomerate ledges;",NA,"",0,1
"Fraxinus americana","CLM","From Curator","John M. Tomci","002410",NA,8,1974,"United States","OH","Medina","Valley City","West Branch Rocky River:",-81.899566,41.116051,18638.0001257764,NA,NA,"",0,1
"Rhamnus frangula","CLM","From Curator","Robert Segedi","002275",6,7,1974,"United States","OH","Medina",NA,"Medina Sanctuary Reserve:",-81.899566,41.116051,18638.0001257764,NA,NA,"",0,1
"Rhamnus frangula","CLM","From Curator","James K. Bissell","002516",9,8,1974,"United States","OH","Medina","Medina Township",NA,-81.899566,41.116051,18638.0001257764,"West branch of Rocky River at the Fenn Road (Medina Co. Rd. 70) bridge north of Medina;",NA,"",0,1
"Alnus incana","CLM","From Curator","Sandrajean Mutz","003853",19,8,1965,"United States","OH","Medina","Sharon Township",NA,-81.899566,41.116051,18638.0001257764,NA,NA,"",0,1
"Hamamelis virginiana","CLM","From Curator","James K. Bissell","002073",17,7,1974,"United States","OH","Medina","Hinckley Township","Whipp's Ledges:",-81.899566,41.116051,18638.0001257764,"Dry, beech-maple-mixed oak woods along the edge of conglomerate ledges;",NA,"",0,1
"Hamamelis virginiana","CLM","From Curator","James K. Bissell","003608",17,7,1974,"United States","OH","Medina","Hinckley Township","Whipp's Ledges:",-81.899566,41.116051,18638.0001257764,"Dry, beech-maple-mixed oak woods along the edge of conglomerate ledges;",NA,"",0,1
"Fraxinus americana","CLM","From Curator","John M. Tomci","003218",NA,8,1974,"United States","OH","Medina",NA,"West Branch Rocky River:",-81.899566,41.116051,18638.0001257764,NA,NA,"",0,1
"Hamamelis virginiana","CLM","From Curator","James K. Bissell","018759",9,8,1974,"United States","OH","Medina","Medina Township",NA,-81.899566,41.116051,18638.0001257764,"Mesic mixed forest on the valley wall and adjacent floodplain on the   west side of the West branch of Rocky River, about 0.5 mile east of the junction of Pearl Road (US Rt. 42) and Fenn Road (Medina Co. Rd. 70);","Common throughout the woods on the slope","",0,1
"Fraxinus americana","CLM","From Curator","James K. Bissell","008647",9,8,1974,"United States","OH","Medina","Medina Township",NA,-81.899566,41.116051,18638.0001257764,"West branch of Rocky River at the Fenn Road (Medina Co. Rd. 70) bridge north of Medina;",NA,"",0,1
"Fraxinus americana","CLM","From Curator","Robert Segedi","002276",6,7,1974,"United States","OH","Medina",NA,"Medina Sanctuary Reserve:",-81.899566,41.116051,18638.0001257764,NA,NA,"",0,1
"Fraxinus americana","CLM","From Curator","Robert Segedi","002193",6,7,1974,"United States","OH","Medina",NA,"Medina Sanctuary Reserve:",-81.899566,41.116051,18638.0001257764,NA,NA,"",0,1
"Hamamelis virginiana","CLM","From Curator","John M. Tomci","005380",NA,8,1974,"United States","OH","Medina",NA,"West Branch Rocky River:",-81.899566,41.116051,18638.0001257764,NA,NA,"",0,1
"Rhamnus frangula","CLM","From Curator","John Mack","072778",15,6,1999,"United States","OH","Miami","Bethel Twp.","Silver Lake:",-84.228413,40.053326,18308.2595842221,"Cinquefoil-sedge fen; fringing lake, ground water; very high quality kettle lake wetland complex with fringing prairie fens (south side), slope fens and seepy woods (both on north side); large kettle lake/fen complex owned by private campground on west side of Scarff Road northwest of New Carlisle; Lat.39 57'13"", Long.84 03'07""; New Carlisle Quad;","Occasional stems in fen meadows.","",0,1
"Fraxinus americana","CLM","From Curator","Robert J. Bartolotta","005265",22,7,1975,"United States","OH","Ottawa",NA,"Gibraltar Island:",-83.009253,41.544467,14496.8321476983,NA,NA,"",0,1
"Rhamnus frangula","CLM","From Curator","James K. Bissell","069870",29,7,2004,"United States","OH","Portage","Rootstown Twp.","Crystal Lake (Portage Co.):",-81.196932,41.16864,20045.1015116359,"Typha latifolia-Decodon-Alnus serrulata marsh-shrub swamp thickets along southwestern shore of lake; northern Rootstown Township;.32 mile west of OH Rt. 5; N 41 07' 51"", W 81 14' 13""; Ravenna Quad;","Occasional to common in shrub thickets bordering lake.","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","043204",23,7,1991,"United States","OH","Portage","Rootstown Township","Muzzy Lake:",-81.196932,41.16864,20045.1015116359,"Alnus serrulata-Rosa palustris-Vaccinium corymbosum-Sphagnum shrub swamp along northern shore of eastern bay of lake;  338 degrees and .62 miles from center of I-76 interchange at OH Rt. 44;","Locally common on Sphagnum hummocks.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","029062",31,5,1990,"United States","OH","Portage","Mantua Twp.","Mantua Fen State Nature Preserve:",-81.196932,41.16864,20045.1015116359,"Arethusa area within southwestern section of burn; Carex stricta- mixed shrub swamp savannah thickets on fen seepage flats with scattered Sphagnum hummocks; .4 mile due west of Vaughn Rd. and .2 mile due south of Mennonite Rd.;","Occasional.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","075413",11,6,2009,"United States","OH","Portage","Hiram Twp.","Hiram College Field Station:",-81.196932,41.16864,20045.1015116359,"Shrub seepage system on lower slopes and floodplain on east side of Silver Creek; Alnus incana-Ilex-Lindera dominant shrubs; Symplocarpus-Glyceria melicaria frequent in understory; Ulmus americana frequent in canopy with two Fraxinus nigra; 41 18'03""N, 81 07'22""W; Garrettsville Quad;","Common; often dominant shrub throughout shrub seepage system.","",0,1
"Rhamnus frangula","CLM","From Curator","Robert J. Bartolotta","024315",20,8,1987,"United States","OH","Portage","Aurora","Aurora Audubon Sanctuary:",-81.196932,41.16864,20045.1015116359,"North of Pioneer Trail; .3 miles east of Page Rd.;","One plant in seepage area east of ""muskrat causeway"" near beaver pond.","",0,1
"Alnus incana","CLM","From Curator","John Mack","072809",5,7,2000,"United States","OH","Portage","Nelson Twp.","Eagle Creek State Nature Preserve:",-81.196932,41.16864,20045.1015116359,"Mixed Emergent Marsh; Riparian Headwater Depression; Large high quality marsh on floodplain terrace of Eagle Creek in NE corner of preserve; Beaver Pond wetland NE side of preserve about 0.5 mile E from preserve office; Lat.41 17'28"", Long.81 03'52""; Garrettsville Quad;","Occasional stems with Carex lacustris, C.utriculata, C. alata, Scirpus cyperinus, S. validus, Utricularia vulgaris, Eupatorium perfoliatum, Cicuta bulbifera, Eleocharis erythropoda, E. obtusa, Juncus effusus,Typha latifolia.","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","027148",21,7,1989,"United States","OH","Portage","Franklin Twp.","Stewart Lake:",-81.196932,41.16864,20045.1015116359,"Quercus palustris-Acer rubrum-Nemopanthus-Vaccinium thickets with Sphagnum groundcover along western shore of southeastern embayment;","Occasional to common within thickets.","",0,1
"Alnus serrulata","CLM","From Curator","John W. Aldrich","002890",30,7,1932,"United States","OH","Portage","Aurora","Aurora Pond:",-81.196932,41.16864,20045.1015116359,NA,NA,"",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","004655",19,6,1975,"United States","OH","Portage","Streetsboro Township",NA,-81.196932,41.16864,20045.1015116359,"At the Streetsboro bog, midway between Streetsboro and Hudson on the south side of Ohio Rt.303, on the east side of the railroad tracks",NA,"",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","028834",31,5,1990,"United States","OH","Portage","Mantua Twp.","Mantua Fen State Nature Preserve:",-81.196932,41.16864,20045.1015116359,"Open to partially shaded Carex stricta seepage meadow with Aronia and Alnus rugosa clones and scattered Potentilla fruticosa along southern base of abandoned railroad embankment about .45 mile due west of Vaughn Rd.;","Occasional to common in shrub swamps throughout area. Syn.= Alnus rugosa  (DuRoi) Spreng","",0,1
"Rhamnus frangula","CLM","From Curator","James K. Bissell","021366",26,5,1984,"United States","OH","Portage","Aurora","Aurora Audubon Sanctuary:",-81.196932,41.16864,20045.1015116359,"Open, level, old field on the northwest corner of the sanctuary just south of the Conrail tracks, about 1 mile south-southeast of Ohio Route 82","Species is common but this form is rare","",0,1
"Alnus incana","CLM","From Curator","John W. Aldrich","002550",18,9,1937,"United States","OH","Portage","Aurora","Solon Bog:",-81.196932,41.16864,20045.1015116359,NA,NA,"",0,1
"Alnus serrulata","CLM","From Curator","James S. McCormac","037305",19,9,1991,"United States","OH","Scioto","Union Township",NA,-82.999028,38.815019,22429.2503355823,"North side of Scioto Brush Creek about .75 mile east of T123.  Otway Quad","Common on a large gravel bar","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","024814",10,8,1988,"United States","OH","Stark","Lake Twp.","Congress Lake:",-81.365667,40.814131,21777.6004825722,"Mixed emergent meadow on southern shore of lake; low relief shore edges; peaty; Decodon-Peltandra-Lysimachia vulgaris;","Occasional upslope from shore edge.","",0,1
"Rhamnus frangula","CLM","From Curator","James K. Bissell","024816",10,8,1988,"United States","OH","Stark","Lake Twp.","Congress Lake:",-81.365667,40.814131,21777.6004825722,"Mixed emergent meadow on southern shore of lake; low relief shore edges; peaty; Decodon-Peltandra-Lysimachia vulgaris;","Occasional to locally scattered common within emergent marsh.","",0,1
"Hamamelis virginiana","CLM","From Curator","James K. Bissell","018876",23,8,1974,"United States","OH","Summit","Boston Township","Stumpy Basin:",-81.534936,41.121851,18446.6067869771,"Small relic prairie within an active, blue clay slump, located on old lake bed sediments along the east valley wall of the Cuyahoga River, just south of the Ohio Turnpike and just north of Peninsula","Occasional throughout beneath the canopy of dry wood along bluffs above open slumps","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","043080",2,8,1991,"United States","OH","Summit","Bath","Bath Pond:",-81.534936,41.121851,18446.6067869771,"Salix sericea-Rosa palustris-Alnus serrulata-Rhus vernix bog shrub thickets along east, south and west shore of lake.","Occasional within bog shrub thickets along east, south, and west shore of lake.","",0,1
"Rhamnus alnifolia","CLM","From Curator","William C. Werner","009461",2,6,1931,"United States","OH","Summit",NA,NA,-81.534936,41.121851,18446.6067869771,"Bog near Hudson",NA,"",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","073243",19,6,2008,"United States","OH","Summit","Coventry","Shrake Wetland:",-81.534936,41.121851,18446.6067869771,"Alnus incana-Ilex verticillata-Toxicodendron vernix-Vaccinium corymbosum-Symplocarpus Bog Shrub Swamp with scattered Decodon verticillatus 1.68 mile due south of I-277 and 1.1 mile due east of OH Rt. 93; 41 00'06""N, 81 32'10""W; Akron West Quad;","Local to occasional within fen area.","",0,1
"Rhamnus frangula","CLM","From Curator","James K. Bissell","041102",31,5,1991,"United States","OH","Summit","Green Twp.","Singer Lake Basin:",-81.534936,41.121851,18446.6067869771,"Dry, sandy to gravelly, mowed meadow embankment slope northwest of Chamaedaphne meadow that is located about .05 mile due west of Mud Lake shore;","Local; a few scattered shrubs; this form seen once.","",0,1
"Alnus incana","CLM","From Curator","Richard L. Gardner","050300",14,7,1996,"United States","OH","Summit","Green Twp.","Singer Lake:",-81.534936,41.121851,18446.6067869771,"0.7 miles ESE of jct. of Arlington Road and Koons Road; NW 1/4,Section 33. North Canton Quad.","Frequent, forming a dense shrub swamp on north end of Singer Lake, adjacent to the leatherleaf bog.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","029149",25,7,1990,"United States","OH","Summit","Clinton Village","Luna Lake:",-81.534936,41.121851,18446.6067869771,"Swamp shrub thicket, Alnus rugosa-Alnus serrulata-Spiraea alba-Ilex verticillata-Rosa palustris-Vaccinium corymbosum, on east central shore of lake;","Locally common on Sphagnum flats. Syn.= Alnus rugosa  (DuRoi) Spreng","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","060877",29,7,2000,"United States","OH","Summit","Twinsburg Twp.","Twinsburg Bog:",-81.534936,41.121851,18446.6067869771,"Alnus incana - Rhus toxicodendron fen seepage shrub swamp just downslope from west of steep embankment of Ravenna Road at uppermost zone of fen; east valley wall of Tinkers Creek; 1.38 miles due east of OH Rt. 91 and 1.39 miles due north of Old Mill Road; Twinsburg Quad;","Occasional to locally common throughout fen.","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","026827",22,7,1989,"United States","OH","Summit","Coventry Twp.","Portage Lakes:",-81.534936,41.121851,18446.6067869771,"Mixed shrub swamps with Decodon openings along west side of northeastern arm of lake, recently dredged;","Occasional throughout shrub swamp; no Alnus rugosa observed.","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","029150",25,7,1990,"United States","OH","Summit","Clinton Village","Luna Lake:",-81.534936,41.121851,18446.6067869771,"Swamp shrub thicket, Alnus rugosa-Alnus serrulata-Spiraea alba-Ilex verticillata-Rosa palustris-Vaccinium corymbosum, on east central shore of lake;","Common within shrub swamp.","",0,1
"Rhamnus alnifolia","CLM","From Curator","Stanley J. Stine,Jr.","060573",27,6,2000,"United States","OH","Summit","Bath Twp.","O'Neil Woods Metroparks:",-81.534936,41.121851,18446.6067869771,"Degraded fen site; .8 miles west of Balt. and OH RR., about .1 miles north  of Yellow Creek Road; Peninsula Quad;","Locally abundant in patches.","",0,1
"Alnus incana","CLM","From Curator","John Mack","072988",19,7,2000,"United States","OH","Summit","Green","Singer Lake:",-81.534936,41.121851,18446.6067869771,"Mixed Emergent Marsh; Isolated depression; High quality floating-leaved and decodon marsh that is part of larger bog complex with areas of spatterdock, decodon and shrubby hummocks; marsh located in NE corner of complex; Lat.40 54'31"", Long.81 29'04""; North Canton Quad;","Occasional on shrubby hummocks in marsh with Nuphar advena, Decodon verticillatus, Ceratophyllum echinatum, Utricularia vulgaris, Cephalanthus, Spirodela polyrhiza, Polygonum amphibium, P. hydropiperoides, Lycopus rubellus.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","060581",9,6,2000,"United States","OH","Summit","Bath Twp.","Bath Tamarack Bog:",-81.534936,41.121851,18446.6067869771,"Rhus toxicodendron - Vaccinium corymbosum - Ilex - Alnus incana bog shrub sphagnum bog with widely scattered Larix, Fraxinus nigra, Ulmus americana, Acer rubrum and Acer saccharum; .35 miles due west of Cleveland-Massilon Road and .58 miles due north of Bath Road; West Richfield Quad;","Locally common; large clone within southeastern section of bog.","",0,1
"Rhamnus frangula","CLM","From Curator","James K. Bissell","026836",22,7,1989,"United States","OH","Summit","Coventry Twp.","Portage Lakes:",-81.534936,41.121851,18446.6067869771,"Mixed shrub swamps with Decodon openings along west side of northeastern arm of lake, recently dredged;","Occasional to abundant within marshy thickets all along shore edge of lake.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","058370",22,7,1999,"United States","OH","Summit","Coventry Township","Firestone Metropark of Summit County:",-81.534936,41.121851,18446.6067869771,"Alnus incana rugosa-Toxicodendron vernix seepage shrub swamp along base of embankment west of trail; understory predominantly Carex stricta- Solidago patula, Symplocarpus and Impatiens; 2.5 miles due east of OH Rt. 93 and .58 mile due south of I-277; Akron West Quad;","Common throughout.","",0,1
"Fraxinus americana","CLM","From Curator","James K. Bissell","023613",3,7,1986,"United States","OH","Summit","Franklin Twp.","PPG (Pittsburgh Plate Glass) Lime Lakes:",-81.534936,41.121851,18446.6067869771,"Large dike along Lake No. 6; open middle and lower slope of dike; northeast of intersection of Vanderhoof Road and Van Buren Rd. within north-central Franklin Twp.;","Occasional in canopy on lower slope.","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","071490",28,6,2001,"United States","OH","Summit","Green","Singer Lake:",-81.534936,41.121851,18446.6067869771,"Alnus serrulata-Viburnum recognitum-Toxicodendron vernix shrub swamp with scattered Acer saccharinum along east shore of Nuphar basin; .56 mile due south of Koons Road and .15 mile due west of Thursby Road; N 40 54' 52"", W 80 28' 49""; North Canton Quad;","Local to occasional in shrub swamp along east and northeast shore of  Nuphar pond.","",0,1
"Rhamnus frangula","CLM","From Curator","James K. Bissell","043077",2,8,1991,"United States","OH","Summit","Bath","Bath Pond:",-81.534936,41.121851,18446.6067869771,"Vaccinium corymbosum-Rosa palustris-Rhus vernix-Ilex verticillata-Alnus serrulata-Aronia bog shrub zone along north shore of lake;","Abundant; most common shrub within bog shrub zone that surrounds lake.","",0,1
"Rhamnus frangula","CLM","From Curator","James K. Bissell","071300",4,6,2003,"United States","OH","Trumbull","Mesopotamia Twp.",NA,-80.767656,41.308936,22577.3176102708,"Large open shrub swamp dominated by Spiraea alba and Rosa palustris with occasional deeper depressions dominated by Carex lacustris with scattered Fraxinus pennsylvanica and Acer saccharinum; .38 mile due south of Ohio Rt. 87 and .1 mile due west of Bloomfield Twp. line; West Farmington Quad;","Occasional to common throughout area.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","055079",21,4,1998,"United States","OH","Trumbull","Mesopotamia Twp.","Mespo Fen:",-80.767656,41.308936,22577.3176102708,"Open Carex interior-Carex bromoides-Cirsium muticum-Caltha palustris fen openings with scattered Salix sericea-Salix interior-Cornus sericea on slope along west valley of Grand River, on the north bluff of Garden Creek, southeast of southeast corner Groves Woods Preserve; N 41 29' 00"", W 80 57' 46"";  West Farmington Quad;","Local and rare; a few meter-sized clones widely scattered within fen.","",0,1
"Rhamnus frangula","CLM","From Curator","James K. Bissell","023669",11,9,1986,"United States","OH","Trumbull","Farmington Twp.","Grand River Wildlife Area:",-80.767656,41.308936,22577.3176102708,"Pedicularis meadow:  open, level, wet field along W side of T 213 (Hoffman-Norton Rd.), .95 mile N of OH Rt. 88;","Local and uncommon.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","073796",15,5,2010,"United States","OH","Trumbull","Hartford Twp.","Yankee Creek Valley:",-80.767656,41.308936,22577.3176102708,"Alnus incana-Symplocarpus foetidus-Symphyotrichum puniceum seepage on west side of Hartford-Five Points Road; .1 mile north of Yankee Creek bridge; Lat.41 17'14""N, Long.80 35'47""W; Orangeville Quad;","Occasional to common within seepage flats.","",0,1
"Fraxinus americana","CLM","From Curator","James K. Bissell","020016",7,6,1986,"United States","OH","Trumbull","Farmington Twp.","Grand River Wildlife Area:",-80.767656,41.308936,22577.3176102708,"Cornus amomum-Cornus racemosa-Ulmus americana thickets along both sides of T 213; .7 mile N of OH Rt. 88;","Local saplings in thickets.","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","027080",6,9,1989,"United States","OH","Wayne","Baughman Twp.","Fox Lake:",-81.887194,40.829661,21389.0981465678,"Typha glauca-Decodon emergent marsh along southwestern shore;","Local to widely scattered within Typha glauca meadows. Annot. J.K. Bissell, 2-10-94.","",0,1
"Fraxinus americana","CLM","From Curator","John R. Kunsman","028122",9,8,1987,"United States","PA","Bedford",NA,NA,-78.48998,39.997115,28888.6856785531,"Moist acid woods along Wildcat Run, ca 1.2 miles NE of Beans Cove Church.  Elevation 1280 feet.",NA,"",0,1
"Hamamelis virginiana","CLM","From Curator","John R. Kunsman","039137",3,9,1982,"United States","PA","Blair",NA,NA,-78.31064,40.497926,20820.1650681414,"Dryish acid thicket on the west slope of Tussey Mountain, about 2.2 miles north northeast of Henrietta.  Elevation 1840 feet;",NA,"",0,1
"Fraxinus americana","CLM","From Curator","John R. Kunsman","028124",17,9,1978,"United States","PA","Blair",NA,NA,-78.31064,40.497926,20820.1650681414,"Moist woods along Poplar Run, ca 2.5 miles NNE of Blue Knob. Elevation 1440 feet.",NA,"",0,1
"Alnus serrulata","CLM","From Curator","John R. Kunsman","038746",17,9,1982,"United States","PA","Blair",NA,NA,-78.31064,40.497926,20820.1650681414,"Seepy thicket in the bottomland of the Little Juniata River, about .4 mile southwest of Bellwood.  Elevation 1040 feet;",NA,"",0,1
"Rhamnus frangula","CLM","From Curator","John R. Kunsman","038736",4,9,1987,"United States","PA","Blair",NA,NA,-78.31064,40.497926,20820.1650681414,"Thicket around the border of a clearing, about 2.3 miles south of Coupon. Elevation 1880 feet;",NA,"",0,1
"Rhamnus alnifolia","CLM","From Curator","John R. Kunsman","038735",25,5,1986,"United States","PA","Blair",NA,"Boiling Spring Run:",-78.31064,40.497926,20820.1650681414,"Marsh along Boiling Spring Run, about .8 mile south southwest of Sproul. Elevation 1180 feet;","Also #8179 dated August 26, 1986.","",0,1
